label,text
0,Faz esse favor pra gente @bfhiago https://t.co/YfMs3DD6Q5
0,"Faz muito bem. Chega de #FakeNewsMedia !
#Trump https://t.co/PDgPYsCL9A"
0,faz pontaria em qlq coisa q der na telha com jato de mijo.
0,"'FAZ SUCESSO' 
'POSTAGENS INSPIRADORAS' 
Esse é o nível da grande imprensa brasileira https://t.co/u7RJ39XZj5"
0,@fcancio Estava a pensar no Trump. :)
0,"@fcancio 
Faz ele muitíssimo bem!"
0,"@fcancio 
Pesadelo? Naaaa... Um sonho que vai tomando contornos de realidade."
0,"@fcancio, peso-pesado do gangue da comunicação social. Apesar da censura cobarde e de ridicularizarem quem se opõe, já começam a tremer."
0,"@fcancio 
Só pensa no Trump. Só fala do Donald. Algum fetiche?
Claro que ele é uma esperança de um novo amanhecer, mas varie no tema. ;)"
0,"@fcancio 
Tão 'tolerantes' o democratas, mas não sabem perder. Os hipócritas ressabiados vão esgotar o medicamento https://t.co/sEsLcWaILG"
0,"@FCMorango dá uma fuçada lá, primeiro livro da minha amiga @melaineribeiro www.aescritoraeomusico.blogspot.com (eu reviso)"
0,"@fcnossamorango Excelente post, história tb... :)"
1,Fds eus eu que hj é dia da mulher mas tas-te a fzr de burra como é que foi outra pessoas a escrever o teu título do _ https://t.co/3amPtQETk7
0,FECHEM O JUDICIÁRIO BRASILEIRO!! FALAR A VERDADE AGORA DÁ MULTA! #paíspiada https://t.co/txhzaC1E4F
0,"Federer foi enorme.
O Rei voltou"
0,@Feherrr Constantine é bem foda mesmo
0,"Feia Bonita, Gorda Ou Magra Mulher Foi Feita Pra Ser Respeitada"
0,"Feia ou bonita, gorda ou magra, seja como for, mulher nasceu para ser respeitada!"
0,"Feia ou bonita , gorda ou magra seja como for mulher nasceu para ser respeitada . Feliz dia da Mulher para todas nós"
1,@FeiticeiraDrink Já percebeu que só militante feia e gorda  fala mal de homem ?
0,@felipefepacivil  kkkkkkkkkkkkkkk  a abelha sempre voltaaaa  rsrs
0,@felipefepacivil  não sei '-' só completei a música... Rs
0,@felipefepacivil viajei só com uma mochila tb... 4 Dias
0,@FelipeHamachi o desespero pra ganhar uma foda tá demais
1,"Felipe Neto era foda em meados de 2009/2010/2011, mandava bem no humor negro!
Virou um personagem bicha pra ganhar money da gayzada"
1,"FELIPE NETO X PASTOR MALAFAIA 
IGUAL A ARGENTINA X ESTADO ISLÂMICO
NÃO TEM COMO ESCOLHER UM LADO
SÓ QUERO VER SANGUE #PAZ"
1,@felipetlo @Felipebastos022 gorda e feia só se tiver bêbado
1,"Feliz dia da: Gorda, da feia, da magrela, da bruxa, da velha, da frágil, da empregada..."
0,"Feliz dia da mulher ....da M-U-L-H-E-R
  #DiaDaMulher #BolsonaroReiDoMundo
FELIZ DIA DAS MULHERES
Dia Internaci _ https://t.co/2KgqXloDpw"
0,"Feliz Dia da Mulher!
#DiaDaMulher https://t.co/hHeS4bmMlC"
0,#FelizDiaDaMulher essa história merece ser revista. https://t.co/8a4k7BEiXz
1,"Feliz Dia Da Mulher só p/ as mulheres brancas,pq o dia da mulher negra latino americana e caribenha,é dia 25 de julho!Segregação da esquerda"
0,"feliz dia das mães pras mães de verdade 
#NaoAoAborto"
0,"Feliz dia das mulheres do bem, de direita e que com suas vozes e seus atos fazem do Brasil um país melhor ! https://t.co/P1QNj5QUmz"
0,Feliz Dia das Mulheres Femininas!
0,Feliz dia das mulheres! https://t.co/B4DysDuGw4
0,"feliz dia das mulheres para Beatriz, que foi vitima de estupro coletivo por 33 caras no RJ. sem apoio algum e ainda com gente duvidando dela"
0,Feliz Dia das mulheres pra nós!!!!
0,"FELIZ DIA DAS MULHERES
PRA QUEM NASCEU HOMEM E ACHA QUE PRA SE MULHER BASTA COLOCAR UMA SAIA O SEU DIA É 1º DE ABRIL
#InternationalWomensDaY"
1,Feliz dia das mulheres pra você que se depila e não faz textão no Facebook!
0,Feliz dia das mulheres que vieram na embalagem certa! https://t.co/hl3A1wmiXz
0,"Feliz dia das mulheres @RachelSherazade, certamente a principal voz feminina na TV"
0,Feliz Dia de São Valentim https://t.co/uzJ7UKTS8l
0,Feliz dia do amigo que faz escolhas erradas!
0,Feliz dia do amigo que também come a gordura da Picanha!
0,Feliz dia do amigo que toma pinga!
1,"Feliz dia do 'essa é puta', 'essa é vadia' 'essa é feia' 'essa é gorda', huuuuum essa é gostosa. Feliz dia do... https://t.co/WhU5Qar7lg"
0,Feliz dia do 'eu só acho engraçado que...'
0,Feliz dia do 'Eu só acho engraçado que......'
0,Feliz dia internacional da mulher! https://t.co/zcICp6wAWp
0,"Feliz dia internacional das kiridinhas!!!
https://t.co/xyzFLD63uMhttps://t.co/OBtcfYhfsN"
0,FELIZ DIA PRESIDENCIAL - VAMOS TORNAR A AMÉRICA GRANDE NOVAMENTE!
0,"Feliz seja o dia da mulherada, feia ou bonita, magra ou gorda, todas as mulheres merecem respeito. #QuartaDetremuraSDV"
0,"Feminismo é só amor sim, pode confiar... https://t.co/CypMPgCE84"
1,Feminista é tudo mal comida
0,Feministas ou sindicatos vão lá protestar?? https://t.co/ns1bcccmYO
0,"@ferkmaciell @editorahumanas @FlavioBolsonaro vai na páginad o Flavio, ele fez uma live explicando"
0,@fgeovanelima mas ele jamais superará Cesar Romero
0,FHC amigo do Lula pra implantar comunismo no Brasil Foro de São Paulo pra virar Venezuela https://t.co/CuZJH50Gyq
0,Fica a mensagem aí para todas as  seguidoras https://t.co/Bx4WMW8Qxq
0,Ficámos agora a saber que o preço da electricidade e da água vão sofrer aumentos para o próximo ano. https://t.co/EYaj7x49dA
0,FICA TRANQUILO IRMÃO VÁRIAS DAS MINHAS TRANZAS JÁ ACABAM COM CHORO E ZOAÇÃO FAZ PARTE @JOAQUINRESPONDE https://t.co/yGwTy17tSJ
0,Fico imaginando se o @omelete realmente acha que se mulheres negras q não 'chegaram lá' por sofrerem racismo são 'vitimistas'.
0,"16:13 FILHA DE FAMOSA DEPUTADA É BARRADA NA ENTRADA POR PORTAR DROGAS E SER MENOR DE IDADE. AVISAMOS SUA MÃE, ELA PROMETEU NOS PROCESSAR."
1,@filhadolula eu lutei mas ai ela raspou a cabeça e ta mto sapatão isso ta acabando cmg...........
1,Filho de @SergioCabralRJ não tem condição moral de dar carteirada em ninguém https://t.co/wm8nqW1ksQ
1,"filho nunca segurou e nunca vai segurar macho, ainda mais se for esses mlq da vida,mulher q engravida sabendo q o cara é safado,é burra sim"
0,Filme de ex ativista gay que se tornou pastor causa polêmica -... https://t.co/ZO3DmrUtpq
0,"FILMES PORNÔS, MASTURBAÇÃO E PUTEIRO.
OBRIGADO PELO PERGUNTA @sophiaabrahao https://t.co/GwF1E0EJ3U"
0,Filtro Branco para Coador Hario V60 - 02... Apenas R$62.00 Acesse https://t.co/94qzFbuWyX #Casa #oferta #desconto _ https://t.co/1MfsVXQSc9
0,Fim do Mundo foi cancelado pq o Aeroporto da Portela já não tem capacidade para receber + asteróides devido à saturação do seu espaço aéreo.
0,Final de semana = foda-se !
1,"finalmente essa gorda velha saiu 
agora é só esperar o dólar abaixar pra eu poder ir pra disney sem preocupações"
0,"Finalmente um Presidente de jeito nos #USA! 
A esperança forte de que algo pode realmente começar a mudar. Força Tr _ https://t.co/Anyb5ecl6G"
0,Fiquei sem internet ontem o dia inteiro e até descobri q tem um pessoal aqui em casa até sentei com eles na mesa acho q é minha família
0,Fizeste-me sentir especial...fizeste-me pensar que eu era o tal...afinal fui apenas mais um...Magoaste-me!  https://t.co/pBwFD3qiQg
0,Fiz um pequeno ajuste nessa capa da @VEJA https://t.co/0Bbsisz5Po
0,Fla Flu decisivo e mais um título do Fluminense. Isso só comprova q @alex_borges e @BlogDoPim sabem tudo de política e nada de futebol!
0,Flamengo x Lanús no Equador. Boa ideia! https://t.co/a8FQ3vCPTk
0,"@FlavioBolsonaro  responde as críticas do @MBLivre, @mamaefalei e @Desesquerdizada e fala umas verdades
https://t.co/qcMpKlusku"
0,@flavix @editorahumanas já meu FGTS... https://t.co/zDbg6qy9Wu
0,"@fmlrobbery Feminismo: 
-defende TODAS as pautas da esquerda.
-é só a esquerda perder que faz protesto
-nunca prote _ https://t.co/5yYYVvOsoL"
0,@fmlrobbery obrigado! outras provas e evidências! https://t.co/h40gR8bzeA
1,"Foda-se
Esqueci-me que todas as feministas são fufas https://t.co/SLGGngREku"
0,"FODA-SE!!!!!!! O que importa???!? 
São maioria em direito, medicina e biologia p ex! https://t.co/HVCb8BwzmW"
1,"FODA-SE! 
Quer ceder a toda e qq tentação e não trabalhar?? Pode virar uma cracuda moradora de rua por exemplo... https://t.co/tVyuqQwal4"
0,"Foda-se Rafa...valeu a pena esperar...que 
MARAVILHA"
1,@fodemal se não sabe nadar amputa as pernas! Melhor um inválido do que um incompetente.
0,@fofocasonline e com as crianças eles fazem isso...povo maldito mesmo ! @RachelSherazade https://t.co/GA0Ql2TaYn
0,@folha Desrespeito é deixar as pessoas humildes esperando ou sem consulta quando era para  FUNCIONÁRIO estar trabalhando. Medico n é Deus !
1,@fon_sequinha que burra mulher eu levo ele pra vc amanha
1,"Fora que só tem frangas ali. Bombadinhos chiliquentos, gays que exploram suas condições e pedaços de carne para a massa carcerária!"
0,"FORÇA AO IRMÃO @editorahumanas
#somosTodosEditoraHumanas
AGORA VOLTAREI PRA BEBEDEIRA E PUTARIA, AFINAL AINDA É CA _ https://t.co/KWqFLhM4BX"
0,Fotos inéditas de um rapaz de bem desavisado que viu metade do programa #AmorESexo antes de desligar a TV https://t.co/4BcJhhroW5
0,"FRACO DEMAIS @ptbrasil 
FOLIA MESMO É NO BLOCO PORÃO DO DOPS 
#PAZ https://t.co/Y6FAc4FF9R"
0,@Francischini_ feliz dia pra ela tambem https://t.co/9DUdm6ugcL
0,Frangas de plantão ! EU VOLTEI !!!!! CHHUUUUUPAAAAAA
0,@franmoraes2 Boa noite esquisitinha legal... rsrs zzzzzzzzzz bjuu zzzzzzz
0,@franmoraes2 @franmyself Cheirossssssssssssssssssss boa noite!
0,@franmoraes2 Pois é.. hahaha.. vi teu forms..
0,@franmoraes2 Pronto.. É nui aqui tb! =)
0,"@Frasesdemae dá uma fuçada lá, mãe, primeiro livro da minha amiga @melaineribeiro www.aescritoraeomusico.blogspot.com (eu reviso)"
0,Freezer Horizontal 439L EFH500S Branco Esmaltec https://t.co/6hFFo3HIya + Cupom de Desconto: RCA-27231 https://t.co/LgcPygFpoN
0,freixo vai legalizar a maconha gente nao deixem isso acontece #LugarDeMaconheiroÉNaCadeia
1,2 FUFAS CONTRA UM PRETO TODO BACA
0,"Fufas decentes hj é o nosso dia, mulheres"
1,"Fufas de merda, atiram-se a tudo o que mexe."
0,Fui à praia hj voltei neguinha rsrsrs
0,"FUI DIGITAR PALMEIRAS NO GOOGLE, O GOOGLE CAIU."
0,fui na 25 de março hj e nossa gente como é difícil ser índio no brasil viu.... tem ate q vender pulserinha
0,"Fuleco é nome de traficante. Tipo 'Jair Cláudio da Rocha Maciel, o Fuleco'"
0,Furos e até mesmo furos confidenciais ilegais tem sido um problema em Washington há anos. O falido @nytimes (e outr _ https://t.co/wXKcxl4QXL
0,@FussballSehr  O problema que não temos estrutura pra acolher todos os refugiados e ilegais que aqui aportam estamos próximos a mendigar
0,"@fvicentedasilva Bom dia! Isto hoje está fraco, não há nada para nos indignarmos..."
0,"@fvicentedasilva faço isso todas as noites, mas não resulta..."
0,@fvicentedasilva os avençados tinham agenda ou carteira?...
0,@fvicentedasilva qq dia vendem contato gourmet
0,@fvicentedasilva vai chover assim tanto no Allgarve?!
0,"@gabbrielileal Ai eu deixei ele e tava voltando, mas no meio do caminho, DO NADA apareceu um carro branco, antigão"
0,"@gabi_bacelar pensava: sou horrorosa, gorda, tosca, feia, chata. ngm vai me querer. n mereço ngm alem dessa pessoa."
0,"@gabischneiderrr @CuriousCatMe não, não, na Angola"
0,"@gabrielaltairc eu to falando dos refugiados da Síria, eles nao vem pra ca, tem um milhao de abrigos em outros paises que acolhe eles"
0,"@gabrielaltairc vc n entendeu que eu falei nao? refugiados nao vem pro brasil, é mt longe"
1,"@GabrielCobainn @Vrgs_ @bentomribeiro pega no meu pau seu arrombado, ta defendendo o cara pq, é advogado desse maconheiro agora?"
0,"@GabrielCobainn @Vrgs_ @bentomribeiro vai ow, vai se preocupar com a tampa"
0,@gabrielcosta101 dizem que não...
0,"@GABRIELPlNHEIRO caralho, agora que eu to lembrando, esse sexta-feira 13 é o primeiro que o Jason usa mascara né?"
0,@GABRIELPlNHEIRO como faço pra te passar conteudo?
0,@GABRIELPlNHEIRO @FakeRede só é legal pq mostra como o Jason morreu
0,@GABRIELPlNHEIRO gostei da gambiarra kkkkkkkkkkkkkkkk
0,@GABRIELPlNHEIRO @ibrags Quem tem Mitomania sou eu que sou fã do Bolsonaro   hahahahahahah  (zuera)
0,@GABRIELPlNHEIRO olha isso @jublackpower hahahhah atriz de hollywood dos 80's
0,"@GABRIELPlNHEIRO porra, O Patriota tbm né"
0,"@GABRIELPlNHEIRO @RaquelRangel0 assiste a Serbian Film, se não vomitar passou no teste"
0,"@GABRIELPlNHEIRO 
Tem que mostrar essa matéria para a @veramagalhaes"
0,@GABRIELPlNHEIRO vão mandar todo mundo para Venezuela
0,"@gabrisinhas @LeoLimaDuarte a branca privilegiada vai trabalhar onde quiser, pois a cor da pele não vai impedi-la de conseguir um bom job :)"
1,"@gabrisinhas @LeoLimaDuarte não to a fim de explicar que racismo inverso não existe, aprende sozinha, branquela."
0,"@gabrisinhas @LeoLimaDuarte nossa miga, cê acha mesmo que a vida de um negro é mais fácil? tu não sabe o que é preconceito."
1,@gabrisinhas @LeoLimaDuarte que dó da branca privilegiada que não conseguiu passar em engenharia mas o papai vai pagar.
0,"@gabrisinhas @LeoLimaDuarte quem falou de processo foi seu amigo, fia."
0,"@gabrisinhas @LeoLimaDuarte rindo do próprio racismo, essa é d+"
0,@gabrisinhas @LeoLimaDuarte vamo parar de reclamar de cota e estudar mais?
0,@gabrisinhas @LeoLimaDuarte vc acha que o racismo é culpa dos negros agora?
0,Galera do Rio: uma mulher foi sequestrada ontem depois de sair do bloco AGYTOÊ e as amigas dela precisam de ajuda... https://t.co/6PstdV4uw0
0,galera eu notei que muitos donos de labradores acabam ficando cegos. NÃO COMPREM MAIS LABRADORES GENTE!!!
0,galera p comemorar o Dia Internacional da Síndrome de Down meu priminho vai mandar um recado pra vcs no proximo tweet *__*
0,"Galera, tenho umas fotos pra mostrar de terça, quando a sra @angelicamorango deu entrevista pra uma revista com vestido micro.. querem?"
0,"galera vamos ajudar o léo ta perdido até hoje, ninguém o viu por ai?? #voltaLeo  :( http://t.co/3eisCf2Hpx"
0,@g1 a questão não é preconceito. É a ilegalidade! Drogas que entram pelo México e terroristas travestidos de refugiados.
0,"garota vai se tratar! Eu esfrego argumentos lógico, fatos e verdade na tua cara, mostrando o quanto vc é uma ingênu _ https://t.co/ZpIPVyCNDc"
0,@gaviaochis e ai senhor @MarceloFreixo ..vai pra guerra? ou quando a policia chegar o sr. vai voltar para o RJ ou sair no carro blindado?
0,@gaviaochis tão levando pra casa da maria do rosário ???
0,"'Gay é expulso de casa por ser gay'
Eu fui expulsa mesmo sendo hétero,sem ter feito nada
O preconceito só é uma desculpe p/ a falta de amor"
0,@gentebranca1 aproveitem o BBB e denunciem.
0,@gentebranca1 (eu to ???? com esse print sério gente)
0,@gentebranca1 me pergunto como faziam pra passar vergonha antes da internet https://t.co/TDHN41iyDC
1,@gentebranca1 os negro não tá nem aí pode usar o que quiser http://t.co/gX57yWDWvN
0,"@gentebranca1 (os rts que eu dou ou links de tweets que eu posto, eu fico esperando que vcs me ajudem a 'ensinar' como podem, no passaran!)"
0,"Gente, dá uma atenção aqui pra esse sujeito, pq ele tá o dia todo mandando mensagem quase implorando atenção nessa _ https://t.co/reZgsj2Pxk"
0,"Gente, é o Trump que é 'difícil'! Não é a imprensa que o persegue desde o início com mentiras inclusive... https://t.co/cHfouA36Le"
0,"Gente, li piadinhas fodas agora.. vou trazer uma, perai"
0,@gentemagra1 apresenta pra ela miga @homemcis
0,GENTE ME ADD AI http://t.co/s9o47AKx
0,"Gente, o Trump é sensacional. 
Mas essa mulher....Essa mulher é um MITO!!!!
@josuecurty3000 @RachelSherazade _ https://t.co/7zQKxyGXPL"
0,GENTE POR FAVOR o preconceito está na sua cabeça
0,"Gente, quem tá no pique de um JV??? Coisa leve.. Ou não! rsrsrs"
0,"Gente sou da Angola, e vim pra São Paulo Estou aqui no Museu do Palmeiras e gostaria de saber porque não achei a taça de campeão mundial?"
0,"Gente, tá ABSURDAAAA a briga Jô Soares X @carpinejar huahahhuahau"
0,"@geraldoalckmin_  falou que o @jairbolsonaro ia despencar     
kkkkkkkkkkkk https://t.co/XKaKosmq1A"
0,@g1 fake news...quem ta fazendo isso é aluta de classes que a esquerda americana implantou https://t.co/3fJR6cRbIl
0,@g1 falou 'coletivismo' ....já sei que não presta ..
0,"@g1 hahahah  Só 3 maconheiras vaiam o Mito: vira notícia;
E isso aqui, G1?https://t.co/bJoBtNqGfq"
1,@Giane13 sapatão? isso é bem coisa de sapatão shauishaius
1,"@GiovannAmanda A maioria dos argumentos dos fans do Bolsonaro é que toda feminista é feia, cabeluda, gorda etc"
0,"@girlwithamask1 @DanSouza1988 não dá mesmo, o encanto acabou total! E o engraçado é q ele dizia q quando estava com a Laura em Angola ela"
1,"@g1 KKKK  O RJ É UM PUTEIRO MESMO, INFELIZMENTE A ESCORIA DE COLARINHO BRANCO JUIZES PROMOTORES E TODO TIPO DE LIXOS ALI SE JUNTAM"
0,"@g1 kkkk   Umas 3 maconheiras vaiam o Mito: vira notícia;
E isso aqui, G1? https://t.co/47szwNlpnY"
0,Globo disse q n ia abandonar o futebol feminino. No menu do site do globoesporte tem link pro site do Neymar mas n tem pro futebol feminino
0,"Globo esporte: eu nunca vou te abandonar
Fut feminino: own 
Com as amigas
Fut feminino: ain ele é tão fofo
Com os amigos
Globo esporte: kk"
0,"@g1 3 maconheiras vaiam o Mito: vira notícia;
E isso aqui, G1? 
https://t.co/5qeoebJMAT"
0,g1mundo:União Europeia ameaça com sanções países que não recebem refugiados https://t.co/8JyEe5u16z
0,@g1 Nao esperava outra açao! A Europa sofreu muito com a Segunda Guerra Mundial e sabe que esses refugiados estao passando.
0,"gnt, eu n sou sapatao , esse viado q me chama assim kkk"
0,@godaryl se é pra desenhar aí vai! https://t.co/sUEjOTFSDG
