id,text,tweet_url,"É violento?
(1=sim, 0=não)","O candidato é o objeto do comentário?
(1=sim, 0=não)","Comentário é racista?
(1=sim, 0=não)","Comentário é machista?
(1=sim, 0=não)","Comentário é LGBTfóbico?
(1=sim, 0=não)","Tweet originário foi apagado? (1=sim, 0=não)","Reação a tweet bolsonarista? (1=sim, 0=não)","Tweet de conta suspensa? (1=sim, 0=não)",filename
gAAAAABj7je38U8THO7YZRfEgjpSxNvE1e7lMBjA6elrRyZg2zdwgjdDLsC5RAm0fp7iEqprIlryKfB1G8BiMIOnUDd8vGZ0hU99oS25mQqnzpLADX5YP_0=,"@Eunicio O napoleão tropicalista falou o que quis,agora vai ter ouvir o que não queria,quem tem teto vidro não atira pedro nos outros.",gAAAAABj7je3g9_eueW-eKancDPnzo4FmHxEgbwAqtZmQLSNdCLKgan_6pAGxAsmFdltrtdvjwKgBYogqqJBWNGycYAyPgtuCUS3vqOIWPq7b8rt4EsO9i2pmcPI81yNlSrbibpLLKMrOv_1AufdXjWBtM6p7rAAZhOMnr5us5YXcnZvWkppt2Y=,0,1,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3p3CWNoVOI3fJNvHO7h3lMutMKeUValXuyH-es3iFOQTlFi04wTJ1mDeRZaJweb7_mXoX2kwrBcw8N9HNP-fsBUXiwa25DIrovt620t4fE3U=,"@EdianeMariaMTST Então vc ta dizendo que estudou, é isso?",gAAAAABj7je3XTR5reCtua897JwWf23zBkhB35URjPwkMogcqOH7bReJzJTH7wFzo4ifvC6krDgTWLbwywMzWr3ngE6ccr9pZvctKn4SEKxpqGpxlGtvIN8hlIapmoSfPefEsr7xnm9Iy67ucinGv4eBDCBVhSuiEQ==,1,1,1,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3v72jlx4PKWVXpFwwgNxCMmsdPWb2NXzsT3LuwcfV9aE4l2zudDwZEnNV9bYOkYrT_lT3wB5XPYn1E8UYvsqZoDAjZ51vMyUrDlVglJzcfQU=,"@Marilacerdapt Pq o PT não lançou a Luizianne hein? O PDT fez bem em chutar vcs, moralistas de goela igual ao bolsonaristas.",gAAAAABj7je3G5EIoXzKQv9yShem0FzFafO-G826uNf_oqUizkJGbT8xonD8oTEZtHUWu_HHuMsnW3zzLVSaGn_16RmVr9cnTYrPHfBJCC0aTlNbo0uk4QIkxBk3831EX3BpQGp67lRABi6Hpl4r0rEQFPnoVYF3_WkX5J1H5cxUAijyp5iJ0_A=,0,1,0,0,0,0,1,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3fsdzqS_DtZsebYi3v20wXNiOhcJ4Vcq48PIehP1jWTgSpfYm47MtxN4PeJZpL7EtV9at45IP3gRh7KmH9tZAcklcqbVH8F6NKI9U5EgdB2Y=,"@marcosbrazrio Paulistas querem ROUBAR, Brás ! A raça mais nojenta.",gAAAAABj7je3osOgfSn9uUgKxygiv4aFNhyN5jDagFOpHu6IPw-5k3HlfpI94xuhxBGzW4uzCGMLi9XVdf3Z03ni1xc1yfmBVtIwLnzZeT7BzkkJwjBBqg8qSJa2MRJiSn8TkixuKBt8EwG8ZwaPBjKg9AL8gW0gG5PA0vb5_JLrVY-zPCHzZXo=,1,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3k0y6nb5pNubQcHJ-R-_D6B3JsEyoT--pdnBIa_NWkntF6KikhA6eQnG1Nc_rVLIrjQ48Do7GFoRdKY5ayxuV4qv19jchzhhHHxw45YQSzEY=,"@TandaraCaixeta É contra a injustiça e utiliza de bomba pra ganhar vantagem sobre as outras, eis a hipocrisia kkkkk vc é uma piada",gAAAAABj7je3Mz_MCn-kuwlDZZN4cTSroVEVJaavZehNl0TkcpLuDo2Vy9DRKNBknUsPq08FngAVuMIclYEkKuB3gByzTgoUJlHMJYVVFb44BuF3zYZEE7Fg7SWvxeZsfr3QRmAIIIi_eIHnqs-fid4Y6TR1SUlp-YzgOX0hp7fz8OjXJXhRhq8=,0,1,0,0,0,0,1,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3nb5dJMbcz7zHJyUy_670bKYmQ2Ih_Tu58NO8RQBaPgQdDLqkCAER8s48JPLyR_qczZ9ST_ohebLWlDppo_8NDiBNoS7d5xtb5-8Iok3olfA=,@GMonteiroRJ Vai se tratar cara,gAAAAABj7je3oEJ4HGoq108Xy_C9FbxBLfEzSVLAP_Fsce9-hz7egQSzDi-Fjg7Dkd2xFKvL_nGcDIqlstEiJJPkRqgTjo1EqhAiAgkvFyDz5EIO_Y-zH15Hgmebsny8ljmEVbMcUq4qAq6SpM8bHdzjdH8AdAhTqw==,1,1,0,0,0,0,1,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3qCkEAL1wGf8dpfL5EYrksGa79N6QFV8JTSdcrhHG1PXGWXp2OEDfJrXDutwaW31kd1mvejVf7BSruOsoVgXgNWi4EUX0msbD-l35yYKGz34=,"@GMonteiroRJ Porra Gabriel, vc com quase trinta anos, transando com menina de 14 anos e ainda com tara de graças videos do ato. Isso é muito nojento, cara.",gAAAAABj7je3xUDXOm0OXeq5j4Ye082brL4KXKxcCY_13yrakoNHQJj0WwVmWJA6xVUQqQG6uS9hDyyR1czHR0vhsAzIoWC2Ib_qNuHOLJ69jpAX6IauGUl0aXd59n0cW6Pvy4G3PQPf92v3EtZhOJtlFGGSjIU1gjXR5yg-Zk1x3tbRMWFkh7o=,0,1,0,0,0,0,1,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je325EbMiK4caSAHijqRBM9ZxH0CdP5WLLCNRVJmoNyqGpT7kmh0YWWClaa2pF5HC2CaEFnk81VmJe287Zn4dpJ1xWAUlUPOPLjqN8to8yd57M=,"@MacaeEvaristo @LulaOficial @CFKArgentina Facista,nacista e comunista são trigêmeos",gAAAAABj7je3Iu5FEtlnjIB1VNHYbI5t4TOfN5ZlWUR9sTxQlAgSXcOfd640hivMsvPbeN6K0PZ-xiejIy3TkfqHYgvQLrFkrrH1fhqb2JIotfeg3BEHsA7NwvjnHwbT5PDOVhNdECpm1jKSD5C4B87vuCHCA_mwsVsIAojdkuZMgqGpkr5Ty6c=,0,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3NLOAoKQfvLi4qqsw7CGXSZd_PkjHmWMhN-IH4vzgqiix-yEI3yJbs9gni4Azhj8nxNFHnsev74Z0suzhUEj9O_9IrdRQjZjVxs1WnPl7U7g=,@perpetua_acre Pilantras cumuninistas.,gAAAAABj7je3r7fuzi8s6uXD-xhQlWNrjfVPKs7UFdu5TvBJbstmT0DBkB5oU4T8uPmej_vXNQMz6LWKxUTV3jpM2eRM5ewFKx21gXLfw3f2IVRkOpxueFIfQTPEmF3pwNL7IByULmKNu9zCGJI8yovewJpegjRORANd7l_lvQT8u_M1Ff5xJUQ=,1,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je35R-czS-DNsVBBRX9zuzQuyi55OT5uatOi0V91rodEFIvEartp7v1wV-ZAkbebt2g4VThHai09gLGiCemJRkVBszS4YFCFivYrEUP2Y0MrCY=,"@GMonteiroRJ Mano me desculpa mais você é um moleque, não é Homem de VDD. Pq depois de t feito o que fez ainda t a coragem de aparece cm  a sua cara de pau, acorda meu.",gAAAAABj7je3rW0nklPf1Us8Dqlb0zKfD8O-QT2EnDSQk7HY6j8f0uyTrNdlgmJQYtGvFPONZ38v5PsUHTYvdMQihp4M1guIi69wH8v9PheZzW1d1omm0Xv9aHK-1ENEV7yMMIS4d1oRK-QPNHcurePcu_MUhVHypdhP1gwCSVvtnw4JUnh1pNo=,0,1,0,0,0,0,1,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3T5zCaNY1P66DjGOI6ZgzKU48NNe0gPfoAe3tBpY46gwAxLqfywlGHCUEbbIttORwSg-vQ-ZxlOfFaS-HwTNZJgiG4mtDEvyW_vwAiyhwCww=,@GMonteiroRJ Tu é VAGABUNDO,gAAAAABj7je3GpWSP4Y5W82TjRKigkcEpjlbmAK463VU6FsnFbXaLz0oayMb3I4_1eHjHxBMbK5nRJwUXFCexISJ60UT6OMO-6Niu8O3l6kZuNpavOUBlo7eMJts1N2IV3LI2GkomBuTh0QPuTMBtidsj4Sqw_oeEZUQ8Vkg71b4wtvZqLrVlKs=,1,1,0,0,0,0,1,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je39_GjsMMwvAGtsbBDL0eLP2vD7G9DWsL5nqLBY4XttXozK4mG90kfUx9IAF5t5PNxm6UTYR_zApKMSWG8sWy2gy34X7IvMWH_OtxtW-ZJja4=,@ErikakHilton Lixo mentirosa,gAAAAABj7je3tlQnc6uJn1njFLQOqWZoEA_9KAWVrCLKy6o8Ep8Bu-_2M-tK1_-8Hh0gIibR23pcngsWochrQG0mNlgMxG7GXgslCfRxIiTs2htls6onu3b28sYA-fjnhcmHdM-_xhzni9P1v-z7BMZmioGrMzOal9Y7zLQfKvalFeIDtP4DSKE=,1,1,1,1,1,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3qaUF25JZJXHZ_arXG8v6V_QpHXMpkR46KhDbMbyYAuA8ozSddHH3OU8S54E-TN4iQeqbUIae3Y_ZyWnixpQkvf0vRqMrcDywEwKz0n7Pq70=,@tiriricanaweb Palhaço 🤡🤡 d merda 👌,gAAAAABj7je3gJWzbSM-tdy9BT9SB1C0aOpqYroR5uFw6CIpQ2jg7Vpt35cs5nlP56A6Itim9UlzbteENVAyqJaF5w-pTgaa7lADdGFC-IRLb76_t46w7zdePZPIY3NaE_RtOXT_0t4KGcf4u-zgW3jJV3mH5mQFMDEbb_xU5AlLsG4NcH0KtVc=,1,1,0,0,0,0,1,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3LhIa6x6Y8u2fai243TKORo0Qu3eRovXFxjDRbzGzu9H-QBjBT2Uq0EA1N4O8zX5PMUqH5P7fXMvtey9Z9GtGdDDzisOVzJOkp3xcMoF1z-8=,@ValeriaBnews É uma idiota.,gAAAAABj7je3v8metCmaIJnDTKQaf9qd1cOBzvkM7alD2HBLjym3bKgPu_zJlrWXjoNOgApHvEFKUszhTnxvGMxpUOrzMwfw057mO9JrGmaAURLDIJsR7naWDAnpjajdpR3_qdZjNWIBRP0EcH5eA_Tpjgffnd7LtcV8pGsWq4WULSWBzbXEp5E=,1,1,0,1,0,0,0,1,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3Yc010SK0sbbKO8rJwFuv6s9cQwyEzGYgEzAQYqNeFQANfcXR0COT5NJK-TZiiwznW0uJUysM8ksSp1KUDmnGyuXWio8LqTiVBNLldw1UUno=,@andreiadejesuus Sai dae esquerdona vai lá lamber o saco inrrugado do seu bandido favorito bolsonaro 22,gAAAAABj7je3IRCZjateTqylCM05h1day0w_QJUzWevrKKxBD_S_UsLXYaDASo5W2iSDDoQ9lCKSkt-Y7rQHeggAgjYI7W_XiNmmC5lC_7eOSxcsizPb1A89ZFofLgfdlaycdTrXdfjiMnDvFQ8x-cxPHmp8c1t91w==,1,0,1,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3UtWZUU6UB03N7XnsaEJPx7JV9juvTrOMPJ9NPL74hMKI-vB-BKlPofm84Vs8qEoeMi6w8U3Wa-8_Ir3ViDB-jnRLIfG3KrnV9zcBI3-CgOA=,ô @TandaraCaixeta  se vc tivesse de boquinha fechada acho que vc falaria menos merda que o próprio Bolsonaro,gAAAAABj7je3oFTYz9RGWZf8ZxRn8gP6SehYcGdTOpaCNJTrgEcy2mkTpOjJ53G6wy1ODO6yJKmoXv0Q_MZF_TDb1eLli-aCM1oOpX7JNJbR8R-Wt5w62ZHqe-gn_xFcxlYwCMQjYo36T_Ae_HqpewzlH0KMdaij0_2rLApw4ugp9lbZYHQtmAA=,1,1,0,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3w1lHARNyNXF5zKeokyMmlK8WSVZzd3tBBxpSWaeiRcyZ7v9BHRIqk_NgSvzB9yDfACJaCFqks8A9HTD3dgmDnOEBKuvA5qEslnQ3MS93COE=,@deregomesrio Gabarito,gAAAAABj7je3mmBLgUaUe1XrpvbCRr6PSMJkNOOEg-egicTbmCUj1Xpnk-zcKMW9Foc_8DzXNkDOSOhiZoAPExg540jhHMCSEqnObnijlZAK2e6vnM1egRiLINPM6exEcDMC2OlzxLPt9be6o6lpkr3Hrz1IVt6Urg==,0,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3rc41ziNfHiZUNxTKCXRg9HfRlruXfZPKoYlohk0RQM7XGmMg61Dz8JLtRAHaxVxHyIQXvJA0n8u_l53JT0lo692MhxzJxCxbSxyOAChLsoo=,@RuthVenceremos Desgraçado,gAAAAABj7je3_3LIIqtO-hyhadW8ptXGR63hxUah0SQgGNzErRrdsX7IvBNvCftZb3EM6lcXwuEeD1M5eZybQED7XScL9uR6X8jgwe3-ufuJvGr4rssAzay3n2fVkUH88urohvfQvEClDUKKwT8Pj7Lw2i9sHLmCcQ==,1,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3acatjbP59O0M2Hum9Pp_wSxtD-isprLXI2rtV7funJhaNTK2EWtyh8K7XejxiE8b64yv9kykZU7CZSoyw8euX5LcHK4cfV6ElyGqKGpRzVk=,@southaferreira Melhor ficar calada do que falar merda até a velha morre vem com esse papo de lacração.,gAAAAABj7je3UHDkpaiQg0CdnNzE-kuPuUn9lmPcEP8pBOIhdDoSe9pZNX4c6pzcVXmvixoJN6Gt-7eISX6Hg9IaATFMxD0vnfkuPaUIgi3SvXt9yhIz9KyKEDoWNanyVe20Wv98Bqq9_ZtaCg4ZnlzuaJKaZSaXRp9qCGaJWdE8l6QEs282gpA=,1,0,1,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3Dk_hlw5BV_hAVGIhdB-HAK3jUCdasC1c_r0vgaa9ljVY5YNVh5wbcRnlcygMgqiXGHwYtUYH98Mp1kb3ZcX-IfniTRRt4V9VZwHjAEalEzs=,"@camara_sette @rubensmenin O cara salvou seu cu, isso sim kkkkkkkkkkkkkkk

Iam te chutar do Galo",gAAAAABj7je3hOpPmQRCsmIZ9eJF9NVFh0zdRe496m6CHdnrHkOm1iTvAABGawJ6YyPq-soqYygAfdhYlOuyrhMdjTOuLieselp1XF1Huz6L-Yn0dtP0gYlSyDrd-Botrc20_tMGmD-eDZsUYKWCGvdzKS5QMcb9Fg==,0,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je38IUzODCPLle5fhT_7F3Z1lDxqjgmpSdKgH4Q1EqqIi88Wtg9nOobwOIKsrvg_aejkrWSd6Izr1WGl9M6yDmbHHg7fvMMUC-C-TUhlwA9Es0=,@southaferreira mais uma colonialista de merda morrendo de velha,gAAAAABj7je305dbc1j2H1Ncw4bp3Tsm2IyDOq9nSDcGU2iPTwTeDp7UlUWa4ZV5B65VuBUSHMc88O8JuDILjsIlOtU3G7NXZWRrmfb-zwSsNSj6_dJ3-CuZKUOPfGcDmj5-Wm3ksPPIFTewE79SkPvU1_TDYbXeww==,0,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3-0fveOxNmUBinZ-nY7t_O5Kmvc6DtZI-MUf-VsOnIzamub8qcKVqBGgrRSsO9b9G-uhY2_MsCqT5pUQc8n7crHASMY9fUF2mA9Ash6DMF_k=,"@EdianeMariaMTST Lixo, essa mulher é um lixo. Gomo gostaria de falar na cara dela que é um LIXO....",gAAAAABj7je3aC1JAsWgfAirIq7mqRI3pm0NNrElqWceCgICU6UvB0TIth-Jk7eKJPTMJh8ofuU_Y_vOP-53DW_bd1mTP6X-hz6AXKtgS3nxDer29mHgPlAOX5YNpfcyNPcSfb6q1PZK1BdUroK9O2agb48CNM5gkw==,1,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3ZREZqw3EGCV_yKrItKlQk4cIPzVcn6NAxFECo0G0fHMKo8JzZmAe-vokO-gwxMYhI8o5FPt2D8vyTBR6blxPcZjM9QvZs4fotwv5D4MX1mw=,"@RobeyonceLima @castelllovini @teresaleitao_ @MariliaArraes @LulaOficial Arrasa, negona! Tu é fera. Xêro em tu!!!",gAAAAABj7je3JOC9dQ4DWF-MbGJSpRHcPIUIVXG-Xp66f8j_ZKAFFXjoMEkjqkatG4swpC9BIho95Q-FGpCfgoPbhh5nvwmAvL-wym6GGv6TRrl7U9n3gVDD3FRm2KHNPvpTtJTXp0_7r-dsQ_FEsBEVnT832Mkx9tPz89Dz_JvKeW5S4jzNmWs=,0,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3ktQSfPymiFKkeN4NUKq2bhVVx0yGunpGi6buC1OG8hRsvoyRx90gJzBipzpcn3-vgI4atZM8LWLGiMFrImBpNw6rXxFuFtTEyXjUinKiyqo=,@BennyBriolly Amo vc @BennyBriolly . Juntos somos fortes e uno,gAAAAABj7je3Vb7daV74wuXPHHVsufYdvpTFYv__jdp3LNWe82r7cot5Fb3-WvFELiINPZ5855H6E1VM0w33hyNXyiSFSvDnH3Rfm6p9bISS7Rt7UqkUqY3T49K5JsHKH1YwXC0YUFT5_kgkOZhXJ77-1bPzCdtoJhd5XLFCERJWO06isZdSlL0=,0,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3a4BG3DySs5WQpEEqSX86lJQmvgPDdJcCHFYEWgl8UnkE36QHciuTyoy3gTdb6OzdfIWJ_IdSQbAUtcXGK1_katntMQv9DySByrXHm666tsQ=,@pauloeneas *putinha,gAAAAABj7je3DgEqmT97Z8y8-YxwfkNxqCr6_6Vm0pTsJmvkXRZ1sFZkXwj-3RfL0h-D6HT02o_NtwPwHWIdmcH7_Mr_xvelS01STfH6MaRpMK1Ox0uJacgRG9H-U6cp8fOig4FgYqB5-YykmyLq17jOZ4M97m1Ktw==,1,0,0,0,0,0,0,1,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je39KHtTvjNnW60s5E_eGt_U124-7xMQj8M6KwIBTd1rD2GVslLCstfJc48Q40gBw6dVZDCZzaKuKb_cMvO5FzMO5nFRIaUVS_48TrGwxWmIEk=,"@karensantospoa Se puxar os antecedentes dessa turma, não sobra um!",gAAAAABj7je3TZgVtouhBVrNDcNcHtTswHASQDvGXBymFSawPl6VDkG4787OxKGbndAuDJHWjz4WqgTM28lxEBnBfH3exrEOJTSj3EVnNAKF30yf1U4XNxkMxBe89H0fvEK7JFNnOi-irLXXrMJrPJmT_GgtQ8uPefl8qynZtrElIKUz6GE9fqk=,1,1,0,0,0,0,0,1,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3e0sKYToQBR-_i1q2N2OWw4JDJ6IeRgXzjPs9ErRPiyQZyF6NSMUMg1bxiTb-uBYL1U_-kbcpe5zPvByDl4SpJGMePcUxRXd595IPZPQZoqU=,@AriadnaArantes @jairbolsonaro Oferece o que vc já toma pois vc tá acostumado ficar com esse bumbum guloso a disposição das hemorróidas,gAAAAABj7je3D8jTE1gve_y-nMBF8nW2JpWCnnWfMA3v_8uH13Mh5TpIoB4zZ8SViFMA6c_qKiFpaf9N_VmIIowgFvm6i_sRtHDBVPw3DvnCtxEcT5RCoStwT2KBA78Ks6rCy1HwxtJzPrhRWi7dizvDro5SXs49Qw==,1,1,1,1,1,0,0,1,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3dYUQUriRYeC_MTqxfQeTIcjqllsuBkBSyHb98NfWz7Q0K1gqycouBMnuyhOMnZ388CRQFxavIYzE7FGxkFLIMOQrShtX8162mL90k1ZWqyI=,@FernandoHoliday Aonde você viu que Lula vai censurar a imprensa Fernando Holliwood?,gAAAAABj7je39fG5OYKvxDsGXscnPcfgjRgZzmumbkVrjuXc5rLtOP5x5hEeZfrUcIMWtflaKF_YqbQGZexKomGyfmo0WqJYTg8vqTVHyRC2y0u5MPW4QoePlEadWiSXSCa383dD09m2XcKdSMKKxkE4WemhPHMk4g==,0,1,0,0,0,0,1,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3XJ8vojin_2Kx6sw9NCChzyeQdzcpYc3hj5vuUKQiEO8CJY7lmChUOeabNttSpaH1HU4aqh0fBmVbR3APh2N5R2XRhDVwp0BwbgH1ksDeVt4=,"@pastorhenriquev Se é de esquerda,  é bandimdim.",gAAAAABj7je3OJx0cgC2eRfzqqr4jrGR11h30G2p8BWIZMl3KJrJ7MYDlr6juNiALnipS9mOVFGfSL81Pbo8OBe5Tbo6gb_g3DBmd5PtLT2dJ5RENID-LF50Nu1T-MZli0hOieaqF4RX0brhkJWPk1tjvJcjKZ6JVQ==,1,1,1,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3X69Xcm72Ir_gG1M-eC2uV13-fID8cmh7kDFAGW98zJH3HePtzWsF0LT_tF1MpQO7E8fHmTykL43n7Fh5ZjovKUvnzYsNA2lanse4ygq8am8=,"@tiriricanaweb Seu ridículo, disse que não ia ser mais ca didato? Mas continua mamando.",gAAAAABj7je39Yqa1cEvghJECPKI6dj1LHNftjWyDSrz39lS8okaFpNtBiOP3cIbzC0C4VtfBDiyN78I8kA7YpWBtVP4lLtS7UT5H0q5Xn50WAPXnfBHgySVIQBtOrGibhCMM4CXKoGO76wAyvu9mlahXuooAOMSLw==,1,1,0,0,0,0,1,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3M0286Mlqhcujf2Bmh5npJkW0iih0h7swjNbA--Bv5vXR9k0Jc8RpQGTsE6QR86xmYlWXiy5GoxXO7KK526FHb1MEMTPZtExLQdO09AGAWwo=,@mariamarighella Precisa lavar aquela boca imunda para falar da nossa Bahia.,gAAAAABj7je3fh9YjSI7kwDsUX-Cbj37ZjwyYMboYhzWBUniyLiB7SdXyK-v1pfVWcXHMvt9N_5bvmqshctXqUAcxEdMqx7ztf3T8UIJwiH62jtu5hRbFnOUom6UfQa2Biq_GnN7LmkbzbdDPwjTf2uyjEBhin8ayESmsHkd6I-GI2dgl42pr-8=,1,1,1,1,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3sSB4pQHHATUskIVgk86HAN7s1MgYzuhJ3Rreeigf5o4DeBIw877sqjr_gmAed4liaafydzHkkWgOILSIevian5bWUvGDJh3qH9U6TKIn7eE=,@LeoSuricate Mentiroso do kraleo,gAAAAABj7je3Y8zj6p95qKaacud-ClT9SFkspCsNpY9hlibf1_lvKE8G8Ts1SIKFHvQX6yX4N8VciqeAj8ZT1I5MkZXwNNhLcoyts-ZJvNFrxGA9eHluQh0wAIkPN-btKrbC2_UjV3rGNd6EfCBWkXvdYCNb7kwIlg==,1,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3HR6xU3jmvdGZPDkDUSTmDtFYmJ2RwD8sVcy_iz5mOAhBnAoCcNXVGXp6Cy0S1hy6VCO9Qx9i6t3KzApG2kzWuo89Mpg33vXWj4Oe9XjwIjI=,@Eunicio Ae picareta! https://t.co/yoz6YHM1Jf,gAAAAABj7je3s5HuoeBJbqfbVY6JE5ptsLY8d4RryWOYL9OkhLMGrSygW2L8-PhN8EMi3MgBtbtn173HoTBHNcD9b15Zj6u-Ja7I56oBVZRk2kgVwK_Q0Ex_AKbqjuBygJ8_WHrTt6hHf4MwC9KtPTLYD_90ojf8yQ==,1,1,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3OMfpYF9JYNle6W2Q10TNWIILAivZQd2Vx3PLz3AtnodEU6Z9Z_dPD61uW2oZVgDhgKAg5x4KLbApgMSgQlOq79ouV0PzPEvxowXN0d6NE5o=,@pastorhenriquev L de LEGIÃO https://t.co/0mrYBEYfQp,gAAAAABj7je3BRk-7yWKOBtU2BhOPt0jHaZmluEMUeGjgu2P7YbLL_0mfwVz9c4oXD5h3ldYRzxCY91i8XJelZqLk-5H4KWJcACl_qzRERFG421sYHjHGUlUStntrJP0gDvk0Twb7slB_vNMuphpWqoLJSufgRHYxg==,1,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je3_VV4H04XKnTh-7Mv6-YXvlSnwbOiBP3F8El-GKFVQBLD4qlDCQW26Tb6nwPJRUAsuXHxtbAshNUupzNbim9yAzmJYxjVce6ca0vFU5b4H6k=,"@marcosbrazrio Excelente, gordão soberbo",gAAAAABj7je3K5ZrroDBgaIQJyM__4Qu8JtVZmHQ5LhO2ogJ8R1WRRIR7IUrPSkloTz_R-Lid4-2bfGDrM4nJOCnSQpN8S7Vm5mNUJq1c9pDCByQIvrdnPnsaMHe3QpNZxG9ZSqw-7o2zWKzuRJsQGABhPNL1hBjgdbk1PujJDOvjX2OHesDDls=,1,0,0,0,0,0,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je31J5nT6CF-KwqMQYIztoJ4Rj2lFRVwwMB30TOp6zbb67NZVi5saXp165A3XTF2DBOubD50RejLcjSTYQhQAZr6B7WeYdNE0Rcns77i0JVZ1g=,@camara_sette @rubensmenin E continua agonizando em dívida!!!,gAAAAABj7je3Ibs66Oh-FUG5afcKivd64qUxmMY4wiQLVSWJ8nNyfk7-LVMmjrt7PE0VBkgDLfaZvsr0LXipH2ZXXuaYbEbx5Ce6G4TdQJ6qiz4EmWlQ4dBPazX5oEFLeuHr7qno_A7qlGW6jSz1KgCjTQved92ogA4CvnvS4IBL1TM82N0-uZM=,1,0,0,0,0,1,0,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
gAAAAABj7je35WpDiQ5HGO-vSbj2AC2vuV-sEO_9uIYbVXX91AyjX5mvnknFSUKZyQNptPwdAOLJALD_v-mAXav-I76_ErzgWi2bPqZoFR051QiCbCQTuSc=,"@ArthurLira_ Vc sera jogado na lata dr lixo da historia. Vc é um bandido conivente com o fascista. 
Ele ira cair e irão descobrir muita coisa suja q ele fez com sua conivência. 
Seu bosta",gAAAAABj7je31PY3-57s-JYQLuqj2mRKvTjL0VwqTKpqI1dPNoqoMkGbg_KLiFxnudLt3GVo_QjR3sUmZx_Ys7Mj20fhEMLNv7Z5xPXygISXj3Q-PRyHZZm0tp6KyqhRj8LIKi4zpG2YhpRgIBDM4fNcwoJVMsYcWQ==,0,1,0,0,0,0,1,0,../dados/brutos/eletweet22/tweets_anotados_pessoas_negras_A03.csv
