id,text,tweet_url,"É violento?
(1=sim, 0=não)","O candidato é o objeto do comentário?
(1=sim, 0=não)","Comentário é racista?
(1=sim, 0=não)","Comentário é machista?
(1=sim, 0=não)","Comentário é LGBTfóbico?
(1=sim, 0=não)","Comentário é capacitista?
(1=sim, 0=não)","Comentário é de intolerância religiosa?
(1=sim, 0=não)","Por ideologia política?
(1=sim, 0=não)","É contra outro político?
(1=sim, 0=não)",Contra quem?,"É para defender outro político?
(1=sim, 0=não)",Defender quem?,"É praticado por político?
(1=sim, 0=não)","Parece ser perfil fake?
(1=sim, 0=não)",filename
gAAAAABj7je3ZnWvifwjf-dl3Of1kagX8WVoNq4cJgtes9d7ldPtH6kNAeq4J-700ALrkPBFfbSsTrfq9xr-2AOCs_FzlnLah_RTK3Az4yY-ZKW5HlohmAk=,@ErikakHilton @cirogomes Ela só se encomoda quando Ciro fala a verdade mais quando o lula mando o cara ir bate em uma mulher em outro canto ou quando o são lula falo que liga de mulhe é na cozinha eu não vi a feminista vim aqui fala só uma palavra hipócritas,gAAAAABj7je38lBRK9mzU_WQqsYAaUCawmDiXB2bHg_TtEZGcOGqlHbDAS1sESvUfnYVuJVJJ7f1V-oLDJhO6ePeUjnz3e9LG8XoSwGoPXnDf6hTGxLJEq7v6DM-PHIGoQLo1Z3I3_3XrAyk-8PIW7GGpXCNGGYHFw==,1,1,0,1,0,0,0,0,1,Lula,1,Ciro Gomes,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3jAiKatUeuw_GSIqyyaM5k76zbVlyUWVWC6ru_Zxxbo7Yj7A0zKmRibKjF2jGl6-XMWEV7hgxMYkBRpdvV4IsNR6MJS4Yq5hDGCR_KGPbLLI=,@ErikakHilton @cirogomes Foi essa falsa esquerda elitista que elegeu Bolsonaro.,gAAAAABj7je3iOAejK50qeRlyuArXfsSKBaRdqSiee0XHQNXct2TeRLj5A3DaPAxAXrtTtsdQ993EKVs1CvMr2bYcy8pl-S9arGondRLQQWoce6w_vZPLk38kzZZNQm0n0JwZfkLW3YtvxoQiDqju8KPKkxUKG1xdQ==,1,1,0,0,0,0,0,1,0,,0,,0,1,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3cCqsTi0SisM2KaT2132P-B4P8WkazX9Kuqf-Oa7VOIxtCujblbbcRNsLVHoal7DhxKv4ul1226g0SZUtGR34AgmJEQxKaxb3MI1L1BT7CRg=,"@ErikakHilton @cirogomes PARABENS POR APOIAR MORTE DE CRIANÇA NO VENTRE , UM MAU QUE ..................EXQUECE KKKKKKKKKKK",gAAAAABj7je3h6gfxH25qtRiDAPIN2np7jKFz7A_Am-wsOpzoO8kYXncHt7YiHun5HcwehxNQY72Q3VnBnkiYgFGpMgseO7j3m7h8fNGVXbyjjvCSQwJeOX2lD6ruerxUaZwVDl6NPTH1ihF_vU3UagZCWXeibCudHA2QFQxKJnDLIg7C-YrjFU=,1,1,0,1,1,0,0,0,0,,0,,0,1,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3OCwFvbhv26-JdbKtqK5LkYGiQKle1mHJmWn-4VdYAmGWojjDosum9_-hJXblBPnZBVSzeX_h_yv5pLcpIUAMyjwOcuKH1-e15zENj9n5E8A=,@ErikakHilton @claudiaalves211 @Cortez50005 vota na erikaaaaa 😍,gAAAAABj7je3ESu8QcTHpHaFJ5MhWyae8OvY34XxxVOwW75_Yk9ClNGZaN0Fs2hoFw1ep-ES9blsS6lhSeLfrrnUttEVrNO8rkqXxmr6b6qL4I19CTqS7CzCpkhn0S-PYzBHELvlTidA9ktNuh4-G1gb-Hct_pqoQA==,0,0,0,0,0,0,0,0,0,,0,,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3aKkN91bCq5iBsR1iZW9cYhNYDSO9wUSgQ1885AAcpz1zCUtdj9HHKvmOMfZSElgTateYV2tzzcNIrfytIOKHBmiQrbNgxTRkiDINAms8Fm0=,@ErikakHilton @Cortez50005 Sai fora amigo. Se cuida da variola dos macacos que e melhor .,gAAAAABj7je3IYLJ2NkaRrwcGZVPgjiRil5T5Sh8xsN89HCxeUQg5xfqmAs_lvPBhWcVr75Zx-kRsjfxsLZJZf4-zDzbLszacQ54E9wW1iiLOLqqgdFued3XfctVqLNnXjOlZPBScaSS_O-D1v6VbsOSOX8EQHcv5A==,1,1,1,0,1,0,0,0,0,-,1,Ricardo Salles,0,1,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3eLoFh0kn4Yp1HHU0XtT1N7N6peShVIFnfMFvmKLuU6TdFbKBJxXCFs6d5Grj9X2LbyvcWybcMfOVIU2STuhHQUcgYKalPePoI8A6Tz-CCzI=,@ErikakHilton @emischneiderv Fake news picareta!,gAAAAABj7je3RTlbp0JtLPxUnftiurJipXJlK3Bgzf8mphsSVxkSGM4bBSVl90ArxQiyfeAq_O35p0z8An9eouHTjLnpiZBTvNMnslY7e29Pek_DVHyzARd49kwv68FGNbBx5nVritLoRjo30_UrHLexeK_8tyimGA==,1,1,0,0,0,0,0,0,0,,0,,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3DFcjFAaa3dByqnePKKBnJcPKhflA9KKOPprChL0TPTSUqRAAUW0GWgV_XSbgBsUwE3b09BQN-7aqP6bber7MtTaNs5Ve0OlH1JTOaE-a7zE=,@ErikakHilton @guilherme_amado Tenho dó de quem trabalha pra esses canalhas iletrados ricos,gAAAAABj7je3NxjIdxbmZNNqBExU1k0QsaXuR9Y0Pc72fJo0bnFjSk-kej7VgDCJWH8L7M-KnOmquPUnJ_mTZCdNMDJmdbPYzIRKxuirONdAtih0BXQ8EA58KYMMJyIFS9udT53jemTwGMPVfvM1yBIACzQjOBQJtg==,1,0,0,0,0,0,0,0,0,,0,,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3Bxkyl3Phm8qg4vaG2YksQzPMcg04S30sSznrohmCym40T1Zbm5dpjlrzwuvZzbSVQMqk2Zy9BreJ4OvCjK-UISe38-NNenv8y3wkbt4oNPc=,"@ErikakHilton @jairbolsonaro Flopou demais, e olha o que tem de bozo ali nessa cidade não é brincadeira",gAAAAABj7je38DylwWdbjZ3FsbzimJiYT9X7BpAc5tr35h1s_cg4c0mnNu228uVFVyBHaP1RtQgpfM11X06FpFUqqRVSPkzeV_ZEkRMFpeL9RJ8BFemlw2F9GAVY22ZQhgyT-nK0jo7XY68faoCvc68gyI-Qmb-COyN6VC3KlE9mmMKg6IFELKM=,0,0,0,0,0,0,0,0,1,Bolsonaro,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3JYfA9rl07V7Cc4mew9hSXrjliK-t6RinnWuDB1qlsQ3IWEgPZld0N3Gfe4oWzt3DCYEf53hoGY0jCdCXy-oesG-XmCAfpGIdlDw4kVcTyDA=,"@ErikakHilton @LontraDaBahia @LulaOficial Se veste igual al amigo da Bolivia que estava foragido, outro ladrão que querem manter o povo na pobreza, para poderem se eleger",gAAAAABj7je3VYEa5kcP04X2BB8ezRDj_qh_6aMXy7ep7R1MVzM9ni71kgfQy4AP0yw0QMJKCN3L_T2b2hKxf-wjLu_Le2x3u5XrdcMrpCODv0CQc5okXXZsbmdLVpWrOpPpycre4OnDvwZ_6-beewhqNqJnqWhOUw==,1,0,0,0,0,0,0,0,1,Lula; Evo Morales,0,-,0,1,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3Usby4hxwOt4cRHN6AK_w5UAHYkF0Qofp2VtXt1X-mrAbSqQpe7O4VsyEIwAqYt6mgTnw-GpbcukkAOh6XIyH1TplTrXFPYX--mYQYNeVj3M=,@ErikakHilton @ManuelaDavila Que idiota!,gAAAAABj7je3eJiydTVheeji_ueRAK_3GIcKmFpQUgdcy_EwqhrfQ7w2EcjCEGD5UoI2R5OMrNOCQeZbIIhlFdzhcocWyLt-vWiyV-8etLNsRLL6y9hiQs9hfYb21mXU7_-pmsxeDKixbLvnqZ_Zng2FPACXhAK-9SByjzXPXcXTouCXS_wRcj4=,1,1,0,0,0,1,0,0,0,-,1,Bolsonaro,0,1,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3o1pSMAZJJLQoFtK_TdLp8N55y6WmkdzrXc-9qihJtYi7_Ve_qky5HrZA_MeNzTSDboLCy9FC_qQV7A5QuS4OWbw8jRoTHM-ePk9Xj25TNgs=,@ErikakHilton @ManuelaDavila Só as feias como vc.,gAAAAABj7je3hCEWtbj-alngBwsPqQFMZssP16oMkCF_ITX7T_Es0dJ5BOp5ZI1SfftoDd3XQHqIDRSEJnjl3h1KVI-t1-nJoDqtTNN97CmfGCUwRnDA1Uo2wAa7onMieYjEcZ2ybjtOUlyAsaMF19TyNvEucmOVJ4LBn7MbyqsigG6X7LpE56g=,1,1,1,1,1,0,0,0,0,-,1,Bolsonaro,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3Ia8gIOzdZzDwT1md472pqCt4ltWTsTKCWcZ948fNLcJjggN89c3Nrtk9iGxtmKvLvTyQro1rKxDt95ulkFqtDCtN_3RI7UWziiDPs-MXbPk=,@ErikakHilton @naliattinha,gAAAAABj7je3htN4qWRukt5eDS2WDCwnPBdd73r3Ysv-maucD1SBC8qZEa0tyDc4RiWEhVt-oW8DMoif9S58XCTMjdy79s2KbabBUg5HasFL-f5nkhEYTgkX7ZZGoEGWFWMok5FGhMdQxycrz3Vs3JP9UM3zyu8Wxw==,0,0,0,0,0,0,0,0,0,,0,,-,-,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3v21Yy62lx86q_S7q9jNpNwYmJPk0VldIS7IohFJUzj1riDgoJPjgZ93QNHTmnwmS9oVAjHxftqZZUBTaPk3c5QUyzokcswh1Isw044EJU28=,@ErikakHilton @santahelena @mostardacomel,gAAAAABj7je3XiCvW10i3HlBps6KxRP6dhMAAiuezTkdfnNJUVSaxQwM5wAKd60cRPNifyLIjeq8YpgROXlbs-VKg_H0_NOblwaFRDfxI6G_WlHzC9cqV6j_M6FOcI2Q-a_7FgKlzJ5XbNt36oM0eh2-_U0M7rW1tw==,0,0,0,0,0,0,0,0,0,,0,,-,-,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3cZmaljELdqzolVbIhcPXp2nrmwouVfMochT8SpDz3C6PCshYmUYzGSrxWnxyV4G1xLlVVay2E2n6TCSJe5u5aqk09JebfeXW_O42QO__et8=,"@ErikakHilton @SF_Moro @jairbolsonaro Hahahahaha é um babaca mesmo. Tá doido por um foro privilegiado, mas não ganha nem pra síndico. Será preso junto com seu comparsa",gAAAAABj7je3KDyM1hPtYJosdzUXGb7_nYmnEuIOQGnhn-4tDJrbVBfn7FPW3ZFDeMGYLJIrTyhqZi6jyQnP5WYpRp5oc49yD8o-cB1CKV-WDNTnGlPVFw7lrDoHH8egyw-9jpdZNJWwcGH1XIM146qA25CLxldlZw==,1,0,0,0,0,1,0,0,1,Bolsonaro; Moro,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3BHyel1bxhu2gcTNZd2w8QHCQMZNQqCc39qcSePppzsLWA8Ikjgu35gJx66dN2fWZDxc9kd2wIzAUJXLTaG9wAaFQGuHgPawRQ44lSGiNcws=,@ErikakHilton @tesoureiros BOLSONARO CORRUPTO,gAAAAABj7je3RR1CMz3zteo58MKT0pJapwDVylmKrkstV7ULFrhXCu5GGQFk36nzldjW0GPIqUM_aZXwZ4ytGAceN2WdSGaD8efjjjmbGRhe8Q_y4QgtRHaAqCnTCcq8NHiX7e3uwtycK_x_vzW3EKNt_OXoO1IIw52R9B02JEhP6AgJ1ZSFB_0=,1,0,0,0,0,0,0,0,1,Bolsonaro,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3k0GQN5t4ZjPvGe6YqsWhAtqB5UAZhgYyORN1gO_h4l3m5EgVPC2owAAhGvgAMLzQ20vtL0eXYgzKEGaoYZ-Vcz3bEpLgM7Ejfs5qO2JXdmg=,@ErikakHilton @tesoureiros É um idiota,gAAAAABj7je3Q-zqonEth24PqbWWwtQFclt5yINnrX0zzGnFkgX3ecpzmVYyOWvjeXG-aPi6OfxmQ1S_4GDbfamWzcXL5Pk5QjPNu0M1yKVDx1klpwDj8sefdh0dvvLP-mr0KR78XlqxoCLjVBeQxOrw-yA_1Ydfp05AGApuUd2TefHIZZ5pz1w=,1,0,0,0,0,1,0,0,1,Bolsonaro,0,-,-,-,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3MoJeZsYpKJ9DjHw6EeBYh5fMNnoQUURBidl6pW6VfxXUs4QEF80b2Oq2Y1EXAzFFr0Scrcau5Lh1rmXJACTouP9GPG5yY_2bP6qZZiAnFks=,@ErikakHilton @tuitaabela TCHUTCHUCA DO CENTRÃO tá descontrolado,gAAAAABj7je3x8THKSq4EzlqbQUC6YA45LTopDvnouMA0k1RNxYb-_uyKLQ8DtrvkjRCHTXeB1uw8yvDFNxyMmqY_Ehe7WPmu78tVcIqx4zQGNJV_nUHciozAbh3ejf_XQolU1UCS5CKQE2wF7mbhFRcdRCfCV2_72xU8NKpUBDs7tND1f0HF-M=,1,0,0,0,0,0,0,0,1,Bolsonaro,0,-,0,1,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3tOH_CgAp4KQxcG1eeNJNa1DSjpThL5bOZTPCsjZ1YFAurAwLnBa1GzwBdrLESJrY7EbyswZlQCUIosDAmBcxWDZZVSSpOAqT2fJ0-wndf74=,@ErikakHilton 😂😂😂😂😂😂😂 esse bozobosta é um infeliz pqp,gAAAAABj7je3anIhUk_nw2-P3TWSFNiwzna4kTn_fV05ufIe8QWhptKsdr2Gkd2t8pdDBI0EmNXpUJOHoP5alCXqhBm8foxzzu1T2jnZplSsVy4bPx014vvgF4gNqJWB17AfN-MM_pzJkQdJCUGEUuO5es0uGNeFIQ==,1,0,0,0,0,0,0,0,1,Bolsonaro,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3Y_bdogBTezD2ZeiA1p_ZEl6a2iyKln1QPTZXUoUxgy03lSJnB30yTBXN0RmuspEzNdtoG1jsmLtyD9qtcMXkxEl7cQYjFS9Fpcw3WM7DAJw=,@ErikakHilton Amiga nem padre ele é kkkk,gAAAAABj7je3hqTEWg2AkXb6MYVzGrPibqDj3_8HHXMnvjQy18QF3_YXkfl8Ae8UjvWmw_8KLpmMCzTjbJARGrowdlQyLlkh6F353Cvj4Ty_fwvoSXbfaYc3rsFO5oD2osz6h1_j60GdI6wamQKy8Y6WUq5_IlMxFlUrNgs5BnQ4Hqr_oypzweE=,0,0,0,0,0,0,0,0,1,Padre Kelmon,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3p_5bHZF8qNBpdGWhvs7SOOEVSJs-DlNrKWNANtrceY6M88s29f0ZsnN7SqtVL9e4ryj7LVUjH7YGL2XvSLqDImCyDJTndjn3A0bJeRL9KkA=,"@ErikakHilton Ansioso * vc é homem de piru, negacionista",gAAAAABj7je3R4efTVBCD5tKjalrQcvj02GQDa09pFbw8yYjlHVEYbXATMlcbARnctINXlXwaMoMAOg1BuJ8hvvoej6_0JpmtEA0dS5yqbXly0FodyrihUMOZPMcHOKqx45BAUYrFMxTJZhvyQwCOAoSEu8g7fzIOQ==,1,1,0,1,1,0,0,0,0,,0,,-,-,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3jhBCpM_1xhM20Z4A-JcOpwDmkzgbV8iOoVRAXSqbgkPzaurFvcqQHE_E9zbMyti3fYaHQ8GmKQmKb-Nys39RTtV9HbfYN1-rHmkF-clwp0c=,"@ErikakHilton BOLSONARO CORRUPTO

VARA CURTA",gAAAAABj7je3jae6p192bTXGbuPGMcJT37nQrKbY6tRpcjaBXUc8OY9gzW2r5xofHfDTKit6q7svsNe-zyVwAEoJe2EhD8dLLMqt5nNOvY_FAX9hyzLG7x-GqOiGy9jmUJCiNn_Q4olUJVjYBwKxkViy5kTLjML_ww==,1,0,0,0,0,0,0,0,1,Bolsonaro,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3WRiZ1w2iSjdgTLX6gkFnIKmwxTC_zjTTMhHWiDqixCfD6K48x2aDoiKO8o6MXt5JFFSU9b2Vl-MthUYHSRR6bi2tQxGLocTTMnUhq3qogSs=,"@ErikakHilton burro, lixo inútil",gAAAAABj7je3HE0e0birDf7-Jj4cHW4ZTYyg_9fwpO6SkSmDrx4eDTCWbFN28DCXq0tKCY_42yZRRZprsr1hMc231VsqjvG7o88dLjirKX2fC5WYMphxeUg9ulVB0vJzzq2l-Vo9mf9rSDksXdgb5464nkxa1tMT2g==,1,0,0,0,0,0,0,0,1,Bolsonaro,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je37xUNabQg0YbMSfiySm6jYBpWhuxlSlK-Cg9JcSMctk7_AY4XnGrPSlN2yxeQ5mqN2CE0YXNUQNLkW7MDJwnOU-n97AK_KuqAXnO42g7MoWg=,"@ErikakHilton Deixe de ser ridícula e canalha, ele não insinuou isso, palhaça.
Vai aprender a interpretar texto e para de falar m...",gAAAAABj7je3wqRQgSP36KU2S7Drg0yad0VVmCt2VSym_RTsSY8KIppwtH5tI_S1EcsoFY7Rv_LQm0oOJWiWmS8PupC6BAxdMPIHa67fkYZbra2TY75fRmekiNKvWxjyM992Li_1i-zkB2bjLaue8FWsSV3Ki35TWA==,1,1,0,1,0,0,0,0,0,-,1,Bolsonaro,-,-,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3V_hNf4g-swlVSt4LFMBVbjPFGXwJW04KzPKxMHrws9u-cKB1eoXjG6cZXklbloUwDhpQARrMZarv-nFxr1LCVEuSDICLpvlLxWVFaX4AOA4=,@ErikakHilton Droga vai te matar doida,gAAAAABj7je3lE3j-bsMRMOIREbyEWV5eZlXyKm-TVAtU_mz5jjmZLuDaROsvITWQwPurkkR-xDTw-m2s81AHJQxCHDeF-RUuChUSMUdOJkoDNy8GZDr1nEl0kKN9n27nTX_PrI897F9MB0cJaYd18ZJOwY34LCuVQ==,1,1,0,0,0,1,0,0,1,Lula,0,-,0,1,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je349HK1UMzz_NqDSF6No1-G87PuACdYZk41bL2aHqkttOrX_-iO_Ll9dBnhOVYHEfJ1tZucdo7hTJyFV50mETVvG5ke2K8Zym_AkTovkARp8o=,"@ErikakHilton Esse é o “Honestão”!!! Só o Gado acredita nesse ser…
🤮🤮🤮🤮🤮🤮 
Falta pouco, #ForaBolsonaro @jairbolsonaro 
@PastorMalafaia 
@FlavioBolsonaro 
@BolsonaroSP",gAAAAABj7je3k0ebfiv9clFIyXDuYpvcsIOm5GQBI8QIjibZdoXxBnLBxY-vi7F3v7cCI76LuSgU9opCPCrko_zQESogIC9fMmYBG-93M2TTiQKCbCGMYEjrUlQY9Kc6dsZEXqHUqokcL3gfFj2-QaA2Rj3YzTCyxA==,1,0,0,0,0,0,0,0,1,Bolsonaro,0,-,0,1,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je323vuPuTF-MeHOrjUANBB-0W8I7egi5hY9cmS_1juUC20njnmYIS750Mjx3S5NeZbqLXqyVIoOAsducOgjhjMr4SqRHNa1tOxoYMCyKMo_X0=,@ErikakHilton Esse lixo vai sair Bolsonaro flavio Eduardo Carlos família de mentiroso thau,gAAAAABj7je3Z5z5R-RXR1chMlal5kAVQofc-VRGuPKjDnADg0h1XrvIZVVdJy8ZET0mJq4O98aQKU0yN8rxrzrlW5dwBJloxeQ5UfJrCEUcfrK5c-pma4ep73FalEFDEce4rLj2Z0q0dTskvGyWfqyhggXpzbyenpZxfhVfIJVfbwtakFzPGoY=,1,0,0,0,0,0,0,0,1,Bolsonaro; Eduardo Bolsonaro; Carlos Bolsonaro,0,-,0,1,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je32r1blfIwpueUvZ413FtIvBqG6R3-kwOUO8ptjy6J1693Z3iURZV9suwv4ftY-8CWINMqsaN-oNcNy0QgHxexRBuYL1Ew6IU6fIQSLoTsYVs=,@ErikakHilton Esse padre me dá é agonia maluco viajado,gAAAAABj7je3q2zJckywksdfokyxJ6SKih_kP_RaBUx6DPAfCWLyMZDzUiXtu25h-5k1WnDeNghhTRNaSbuAwGAfUrBSMoG2ODMDHBLgTtOqhXR2Ml4BCaTACf9OmhWBqW7vof975NxytTJGM5hAADLiS91ZXEVm9w==,1,0,0,0,0,1,0,0,1,Padre Kelmon,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3pQo1eR2yYKVVrfyTeeyaoZcMNjkaQEZZGxSb3knI8WYA7z0-bNmEM-tOx17MqPV2iNI73_3VpTZHV78Xgw97xHLI5u62c9GYF4ECKdbbfMc=,@ErikakHilton FAKE NEWS..PARA DE FAZER MASSA DE MANOBRA COM OS SEUS FANTOCHES ESQUERDISTAS,gAAAAABj7je3Mr2uOApUY_5oAsmyeW3XC7tnnQUPvwUmrDPSS9P6SJTjjymPhvNrVnaXFEtC5gjg6SuPpfs_dOW3gMPgqZOVOoseuHw6U_SM_hR1aeVhD4yvKKrGMjhzNOnVktsoZWXWzjRYVLNAtkBUqTCCiWksvTSJXFXPXnrvouGwW-QNLt0=,1,1,0,0,0,0,0,1,0,-,1,Ricardo Salles,0,,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3cXVKyLHubvooja5hyRTE_0m1H1Fw3CNoT3lyaJ5TZiIcWQeDhy5aboQpBVUDfWv5kQOpXhFkqyTdxf3afGqGJh5vUF6SolXIyplFH2aXL78=,@ErikakHilton Gata aceita 💅🏼✨🏳️‍🌈🏳️‍⚧️❤️🫴🏼 https://t.co/L93frPlvE4,gAAAAABj7je3MhUfy-Nj2OFnYC-q23WZMnmHValWc4nR9auB4eRYB9sWHAqv4VjPR7_v95kMIi0JH_GiGo3VxpeEZoCgCVA2nyYQGq16PiJYuZvFZ6W502GuWW5O94JUr7f755IMlXBdyuzBGncOfL69ibeGaZNwXQ==,0,1,0,0,0,0,0,0,0,-,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3Muo_AwJbzIAWXltPmVkR5Wi6SwpWVOy4wFgbtCaocbI36DTjhibeBHxnu1uO4rHGQCN37oJFH8yF8SujN63GVF5fvMQl2qdPARqYkdQOj4Y=,"@ErikakHilton gata, vc já ganhou ❤️",gAAAAABj7je3uYpoHQDZ4kT68J3hDIjnwGsRVOv3MDiQyRtK5Clmo1uccbBNfE7ndqeVXB3_VIULMpCWC9e32QgasxRVMn95DXKFACVHXxW0Qm9-M5iPn53N_wggPr-LrwoFonKBcGno7LqwSLzUVC_oibNJIqfKyg==,0,1,0,0,0,0,0,0,0,-,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3kNVjN07WVC-4zYumvcjLj34Kv9NPLrNs7XvacPIB4zSg4_kMxHGdRrd44qGVl1kqOUsr_i0ADjmhJAtZmJBg7umNN_PTl3YyINerwXnzLrg=,@ErikakHilton Gente tão canalha...,gAAAAABj7je30Q3avmkSLqaezo_UlED1ZpX3w8NBk5B3XJCh4PMZS4pntdkKExNCiWTYzzB85z_mWqh97WPtedHduMYE1YA2yyulMBKBaBK_cV--pDBfNwRpeAUEGJN4NSdboYFwIKmiNiCGdVnOvEPSEFw-dm8puA==,1,0,0,0,0,0,0,0,1,Bolsonaro; Luiz Felipe d’Avila; Ciro Gomes; Padre Kelmon,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3TxbhACZ1u8B8NWXJElOdPWaMziX2bqV3COKhRxmUj2FHqpdmF2uCpOt3l-dZPOt3yGDv5hn8bDC74O-olok9ltjtgq-h2ZQVv6tt_Oislk0=,@ErikakHilton Gostaria saber quantos idiota voto ser desse,gAAAAABj7je3JNaIaI3uuNnDWRDclHs5vPrE8lGO43ZXFCRKBJUWer4bJwgqIoJIXEKdwPAHUA243Ol0Z3YoH33bdIK7ExtY2XQsSl2bRkLYxSIrXb8HuNBeVcVUI3kZBMaQY6TJQH6_YAStYbNa1UHjKPRU_VHUnw==,1,1,1,1,1,1,0,0,0,-,0,-,-,-,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3fv8iUxIpJKYgJOe-SJkMXtY7Inkgg9oclAtc45cCsjslx_TLShyTsbvY1s5STKFxzBJQVJM6FlZJlVzaRqLvNjfC9a4tPLb83JCkzvNgGYc=,@ErikakHilton habla mesmo linda,gAAAAABj7je3vLbrNj5p-8NOC3LLRw0mFikbLsR1sMbLKl4gJ4iRCcw2J_U4QUah-1P5sQTOiCQW7Jwwvw_BavE1OGnw_nd_G_2XxDJmOeLfrm17CMhBKLWS6D6vyrY7wnv6TZNow8mKCqm4aI68aEB5fQyyPy3FBg==,0,1,0,0,0,0,0,0,1,Bolsonaro,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3o1ozKHRi0WtSwFwq-euCF-G-ftamBu9Up1TppoP7MJn8zp4zy42kajNpoXYSybwoHsB6-nABrF_kvNnvG_ntSlQrExnbjdL-POX1i8Akzws=,@ErikakHilton Isso é uma anta!!!,gAAAAABj7je3RvHFMKaFBgkd9ERij9HnTZYgJonVpv_yOzlMQQDFPQy_rIoOj0gTt3Lojrh0KSAnVGh843_JwE0sSk16C1S4Ckw0JJoF_p-0DhdYDoF74JPOoZI5BtlrFCl_O-AojRQBeco1oS7aIC_RgMgYUwSXPeo00jHH-6wWMZv2KVUNnpQ=,1,0,0,0,0,0,0,0,1,Bolsonaro,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
gAAAAABj7je3-iHF9KoDhtSInNIZwzaWTY2nMGKC0dDlIq-5JqCsYtQpdCUYXQP5tmcdyu22S7XGjVyZD3GLNVO95gV0LVIzNW__9U3zRHSSvUgK54BDr5c=,@ErikakHilton Kd a primeira dama para se encandalizar??? O sujeita é casada com o próprio 😈 e vem pagar de santa do pau oco🔥🔥🔥🔥🔥🔥,gAAAAABj7je3Q10ZRhh47cvhjSsVvehzs89dUQCIPaGUk7Y36CUXYtfEG82iSTMGi8z4u9XYvuTRWNulUg7MgCRnHdtgwXvxMkpw97H-tMb3M-6NAu9UjIBhSrpfVL4srrRWpE0XI2NB8E8sn-fwhfeNm7o0r7mLbA==,1,0,0,1,0,0,0,0,1,Bolsonaro; Michelle,0,-,0,0,../dados/brutos/eletweet22/tweets_anotados_lgbts_A07.csv
